retail_summary_key,retailer_product_key,brand_key,region_key,retailer_key,product_key,week_end_date,month_start_date,date_key,last_year_date,fisc_ly_date,greg_ly_date,gross_sales_ty,gross_sales_ly,gross_sales_fisc_ly,gross_sales_greg_ly,full_size_units_sold_ty,full_size_units_sold_ly,full_size_units_sold_fisc_ly,full_size_units_sold_greg_ly,oos_within_month_ty,oos_within_month_ly,oos_within_month_fisc_ly,oos_within_month_greg_ly,oos_percent_month_ty,oos_percent_month_ly,oos_percent_month_fisc_ly,oos_percent_month_greg_ly,oos_within_retail_month_ty,oos_within_retail_month_ly,oos_within_retail_month_fisc_ly,oos_within_retail_month_greg_ly,oos_percent_retail_month_ty,oos_percent_retail_month_ly,oos_percent_retail_month_fisc_ly,oos_percent_retail_month_greg_ly,unit_price_ty,unit_price_ly,unit_price_fisc_ly,unit_price_greg_ly,selling_price_ty,selling_price_ly,selling_price_fisc_ly,selling_price_greg_ly,health_score_ty,health_score_ly,health_score_fisc_ly,health_score_greg_ly,product_title_score_ty,product_title_score_ly,product_title_score_fisc_ly,product_title_score_greg_ly,product_description_score_ty,product_description_score_ly,product_description_score_fisc_ly,product_description_score_greg_ly,gallery_image_score_ty,gallery_image_score_ly,gallery_image_score_fisc_ly,gallery_image_score_greg_ly,keyword_analysis_score_ty,keyword_analysis_score_ly,keyword_analysis_score_fisc_ly,keyword_analysis_score_greg_ly,rating_score_ty,rating_score_ly,rating_score_fisc_ly,rating_score_greg_ly,review_score_ty,review_score_ly,review_score_fisc_ly,review_score_greg_ly,emerch_record_count_ty,emerch_record_count_ly,emerch_record_count_fisc_ly,emerch_record_count_greg_ly,sponsored_product_spend_ty,sponsored_product_spend_ly,sponsored_product_spend_fisc_ly,sponsored_product_spend_greg_ly,sponsored_product_sales_revenue_ty,sponsored_product_sales_revenue_ly,sponsored_product_sales_revenue_fisc_ly,sponsored_product_sales_revenue_greg_ly,sponsored_product_number_of_impressions_ty,sponsored_product_number_of_impressions_ly,sponsored_product_number_of_impressions_fisc_ly,sponsored_product_number_of_impressions_greg_ly,sponsored_product_number_of_clicks_ty,sponsored_product_number_of_clicks_ly,sponsored_product_number_of_clicks_fisc_ly,sponsored_product_number_of_clicks_greg_ly,sponsored_product_units_ty,sponsored_product_units_ly,sponsored_product_units_fisc_ly,sponsored_product_units_greg_ly,revenue_ty,revenue_ly,revenue_fisc_ly,revenue_greg_ly,units_ty,units_ly,units_fisc_ly,units_greg_ly,unit_conversion_ty,unit_conversion_ly,unit_conversion_fisc_ly,unit_conversion_greg_ly,traffic_conversion_rate_ty,traffic_conversion_rate_ly,traffic_conversion_rate_fisc_ly,traffic_conversion_rate_greg_ly,browse_traffic_ty,browse_traffic_ly,browse_traffic_fisc_ly,browse_traffic_greg_ly,pptraffic_ty,pptraffic_ly,pptraffic_fisc_ly,pptraffic_greg_ly,record_created_date,record_updated_date
af1e8523-8a70-4377-9860-71643cf5628c,fd36f3c8-40b3-4999-ad5d-1906ce24d917,305,102,201,PROD_1038,2023-05-26,2023-05-01,2023-05-20,2022-05-20,2022-05-20,2022-05-20,391.2,317.29843498730907,376.64837283949885,327.53841771514107,18,18,21,17,3,5,1,3,0.012216244766407293,0.09240091758881014,0.05109411894091184,0.07241340657889218,5,5,4,0,0.01612992756903886,0.017020861544051313,0.06817179630610153,0.03101287729587926,25.103527870262035,13.892080232429272,26.553789435632314,25.631760899528754,18.275456599958424,48.395031432545686,28.775333071065617,13.962518598336127,92,83,94,52,98,64,67,99,62,56,55,56,55,87,59,95,98,76,76,86,52,67,67,71,96,90,89,61,1,1,1,1,80.12577979296732,87.85094035834791,97.95157641225923,14.331527342655992,463.6598737881425,200.09527342287774,37.71358154001153,442.7814298105715,118,237,241,456,21,52,20,6,10.502328299623215,5.646371425979551,8.029042221275894,35.54847206209004,391.2,388.71058013703873,468.1199489639917,399.6550767488962,18,17,16,14,0.05713866190695008,0.0881027172500876,0.03884472948989273,0.07459755050973603,0.05117858614338052,0.06776966935368145,0.04332172442990282,0.08196573029989258,25.249081764522398,69.98073301969094,32.29690506650875,16.16149187420025,945.501242287926,555.4449333813152,921.5450810000914,828.4815703459836,2025-11-20 22:10:07.070199,2025-11-20 22:10:07.070199
ef278ce0-d55b-48da-9547-e84c33d0c427,b722c71b-9a9a-4b26-9af2-4cfad8d82cf7,303,103,201,PROD_1048,2023-02-17,2023-02-01,2023-02-14,2022-02-14,2022-02-14,2022-02-14,378.6,417.08319846063495,315.04010298682795,356.92892026407503,29,31,25,29,0,3,1,3,0.07645029092554116,0.02692892405448786,0.00846400574546372,0.09123936004343797,5,4,3,1,0.09583025741246656,0.039551353938652306,0.0030666446933122374,0.06446839720771444,25.49308851264417,46.03415477762812,24.542212460001608,45.17001145527316,39.03855489896957,14.289707224832453,26.168247679238533,28.79283713570341,78,68,52,86,79,59,99,53,99,51,100,80,75,53,89,89,70,80,90,90,84,97,62,91,84,79,53,71,1,1,1,1,18.90371561807257,15.423301560573123,63.464011773003314,92.88308650546476,309.1575058580685,233.29240302102056,292.83633142668515,130.00390982650788,930,177,432,684,40,17,79,47,1.0623143318526818,0.9436426222946215,8.292047395296438,44.5532217906255,378.6,392.07478850225317,322.41732588833383,436.039857474797,29,23,25,34,0.09278788588503634,0.016384817285249265,0.09887649066427733,0.027424555244839208,0.011218220066108831,0.026757526613349354,0.05501348995301842,0.018973500807747963,45.228325936403444,66.99636315721563,24.377289696815517,0.6217940638014285,407.9164763244376,868.7711767735975,806.5283813876074,920.3976866051473,2025-11-20 22:10:07.070222,2025-11-20 22:10:07.070222
86d071dd-3216-479a-b26d-4051d9d9a0f1,21b9daea-38fe-48d0-bd58-316c6db640f1,304,105,205,PROD_1006,2023-01-27,2023-01-01,2023-01-22,2022-01-22,2022-01-22,2022-01-22,893.03,829.0905498426911,806.419624066272,889.0600969555202,18,20,18,16,0,4,1,5,0.05166741687422205,0.07655192370400618,0.008990170832782097,0.05810022137593233,0,1,1,3,0.07253736583064917,0.08665336631473451,0.032227429619504346,0.07254885573422104,45.66407485566082,37.702356025148234,41.44505067870452,48.43541422225373,44.77942884566273,25.87491568762718,31.05480000914447,47.925237963231616,61,86,79,77,64,94,73,98,84,68,61,63,82,67,61,96,54,69,83,77,53,56,81,100,66,58,75,61,1,1,1,1,24.86896045410879,56.74788879628919,3.670286341272455,27.98753339654726,346.0056714845129,53.79631335484475,246.70924482466677,429.1140660223262,25,287,322,921,72,50,41,71,2.5619594022513126,36.69141514545163,18.896900763725803,10.317730200273367,893.03,985.0082199262672,869.095581669918,1039.7485874280167,18,15,21,20,0.012256232777783701,0.08404368742756953,0.09416088026252736,0.0534846885043507,0.022038057913471586,0.04803656638530083,0.026202085000354508,0.058493650882686835,39.90402738041961,28.335587566676534,83.74905455440317,82.3949504588071,758.7929515412193,115.01228178242941,618.2514752400773,863.2475732660147,2025-11-20 22:10:07.070245,2025-11-20 22:10:07.070246
0bc2d545-7369-41e0-bcba-83a72e22fdf5,5d0dad51-0e25-4c2c-8d0d-98f4242efbb3,304,102,205,PROD_1029,2023-10-06,2023-10-01,2023-10-01,2022-10-01,2022-10-01,2022-10-01,255.45,209.7667304982317,298.0436166641755,291.47698062467555,5,5,4,4,5,3,4,2,0.08020250671256972,0.02850409462016187,0.058115498464608596,0.011907746813793597,5,4,5,5,0.09273572327878782,0.0910831181333466,0.021706396181738887,0.043098164343076575,33.65213266662208,10.843030678716335,10.726108520557688,23.937730959738314,28.269393626087187,33.101695612708376,46.85590979504476,18.302006887406172,85,84,94,98,85,91,84,58,76,62,98,66,91,87,51,70,98,85,100,55,51,66,82,80,59,97,82,72,1,1,1,1,18.592382580685285,15.818950101652485,21.423451200556276,71.23889717258791,70.50000726051886,359.7359595342606,300.3366884204023,474.6640769689347,410,279,94,103,99,36,73,65,46.5596113830131,1.4988974424585522,34.91608368293767,28.145771589159285,255.45,282.6213880521403,248.44765100557612,289.6371910745466,5,5,5,4,0.04696440605201099,0.03088683281235391,0.04901902443888598,0.013091470996713307,0.026222436893868876,0.03366961794856398,0.05826795104420173,0.09943799613841162,46.3827731789432,19.541958522967473,55.51234472765418,31.876719467390846,750.1027400616639,293.870126414667,307.0507628038328,646.8697518847997,2025-11-20 22:10:07.070270,2025-11-20 22:10:07.070270
88f98c9b-3d35-4b42-a5db-93c28e253724,7b621b63-9a5b-4a34-91e9-5a65d85acc98,302,102,208,PROD_1026,2023-06-16,2023-06-01,2023-06-15,2022-06-15,2022-06-15,2022-06-15,256.58,236.6944260645931,235.78013095177332,282.52176951323474,12,10,11,13,3,0,0,0,0.022564816134271616,0.0608997772653048,0.052140706839752374,0.027922095167646144,2,0,3,3,0.050625616746093664,0.08316204987257932,0.08767823603794339,0.08666391275680121,49.48491713486868,24.751073606240205,21.56867401044934,34.27916674575395,36.975172727386166,30.65665166860733,29.700184885903145,31.09625887876191,75,60,77,70,50,74,93,52,67,51,98,64,82,68,82,89,55,71,87,92,70,82,71,71,52,64,84,76,1,1,1,1,70.42941881597132,54.66082200275809,34.95802106024824,66.41417362025483,346.47403663273434,449.3639618341118,82.59253129841737,90.24056728888152,905,516,616,164,34,95,69,14,4.2878408090868625,20.536019386602188,43.09923475340888,29.011634630922345,256.58,288.20531563272516,275.97428393746503,261.74946849111586,12,10,10,14,0.07483119908859487,0.03451918455476379,0.039283868198403266,0.057819891290873796,0.045591712971027515,0.052690665853689075,0.09268265269853465,0.01666606452078459,72.59101211305762,11.672252546609908,87.09009682303632,29.84262802600751,363.03619158922015,735.1704778876289,476.3554692871888,660.0164464998022,2025-11-20 22:10:07.070294,2025-11-20 22:10:07.070295
f116b4b1-634d-460b-a454-68e741d52444,e1666156-e760-4a0d-8d9b-faa445d6d3cc,303,101,204,PROD_1015,2023-05-12,2023-05-01,2023-05-10,2022-05-10,2022-05-10,2022-05-10,940.72,986.3306050644244,905.0079870948956,761.5737444220873,21,21,17,23,2,5,5,2,0.07182166864117144,0.08969073745658494,0.08950557487863348,0.030370277797256442,3,1,5,5,0.03954452591986757,0.0493356373288884,0.05636125642165638,0.032971906807160556,40.25259451518319,47.50838286071568,39.706160870284776,27.277224608743865,37.09552370018501,15.866779698532024,42.465655090548566,15.722266862351333,65,80,60,64,70,64,78,51,82,90,84,67,56,85,72,67,90,86,79,52,93,71,79,50,97,92,94,98,1,1,1,1,81.40402731674618,19.156498853887815,86.80708359410043,72.4198538639675,142.97042189555341,241.2265276097383,0.12443290922126149,86.67691834697328,628,42,387,36,88,13,73,10,33.26869640893534,8.650247571723263,37.35013875762458,38.98455041852855,940.72,894.1757745551273,949.946367777,843.9588048008967,21,23,23,17,0.03961263284212331,0.08693281807421006,0.04157492295614689,0.08663093628318116,0.084456900371547,0.06336175138596298,0.0937920157199034,0.010811368179020129,98.52140507742007,94.94440342353792,64.53623395342937,68.69544024490442,424.58062180681003,698.2990873170128,445.3895951215223,866.2504604498179,2025-11-20 22:10:07.070318,2025-11-20 22:10:07.070319
d684d0e9-e331-4eb1-8479-5e2e5ef8dfa4,dbeb35d9-b2f9-48e0-b8a4-85542f2d9ab3,304,104,209,PROD_1030,2023-06-23,2023-06-01,2023-06-23,2022-06-23,2022-06-23,2022-06-23,459.7,399.2872239971171,544.7972153823722,406.8991865411306,22,18,22,19,3,4,0,2,0.004840174025501177,0.06335474530462692,0.020482791529719793,0.025507836960558784,0,0,4,5,0.020580734513042043,0.030876783794963548,0.09193117463358128,0.06938653272178721,35.384457441224,49.67473526986877,47.41541009357154,33.07439258340737,44.402202643872116,49.76391481157596,18.518894242172745,32.965399168678765,85,91,69,62,65,71,55,98,56,83,74,62,81,70,55,74,77,94,57,68,67,65,67,93,68,78,53,86,1,1,1,1,40.702428164604676,82.9568267403211,54.23052064271757,93.48195786516911,75.66688982689872,356.00806490381507,207.80285214680617,116.80465461884926,123,271,107,979,16,1,34,79,13.13106547112345,25.985163583413783,7.103699175105016,13.649860946237313,459.7,392.1775785401916,539.7586468014033,473.8270937484359,22,21,25,22,0.033574698708225,0.07211331444687466,0.09772424182490494,0.03631159086140427,0.02120776372769109,0.020488233751910674,0.05901154973256642,0.05784609494006789,32.67943924622879,41.59955530688574,78.7856237903958,47.41699309381112,319.25332621345274,731.022439009396,913.7367593280453,836.3756547468696,2025-11-20 22:10:07.070342,2025-11-20 22:10:07.070342
f4c5b991-788b-4243-a7e9-756c9713522e,38f00fbc-bda6-4cf6-8175-db4493542c10,303,103,201,PROD_1028,2023-04-07,2023-04-01,2023-04-06,2022-04-06,2022-04-06,2022-04-06,161.64,139.1481756024918,169.84247321733903,179.0255948635524,4,3,3,4,1,3,5,2,0.05050117125079528,0.018388512772853895,0.09987111770305485,0.03897094799204009,3,0,0,2,0.08957015354891973,0.048106609660558214,0.06537713729624904,0.09584031993016087,46.712787242247856,48.25821798883157,44.99931923747239,49.12823916101927,37.34716346717565,44.666191534909295,20.58994842110811,28.2825730532611,59,65,60,55,61,55,99,79,86,95,98,52,68,79,80,98,63,61,61,62,85,52,91,72,87,97,100,59,1,1,1,1,23.589127496782936,49.200811665488786,16.336085983851135,96.79935739332153,335.3303106319556,476.21315486553164,41.521630265689055,485.85009675228383,340,940,189,320,5,21,81,48,22.696817913182727,39.54721050799305,37.742386844236044,2.2023218947429424,161.64,140.13253932096183,171.13735262561326,180.7748502540177,4,3,4,4,0.09893063587607576,0.024618306894002854,0.0699649525801795,0.03904179940196037,0.09413750445113842,0.07592368245444145,0.04188884358864363,0.013284404649515677,21.004072630854452,13.048165269716005,39.720279107581035,19.23463644240919,830.6129560907355,348.92125297920336,536.0229554333126,248.58008156915508,2025-11-20 22:10:07.070366,2025-11-20 22:10:07.070366
0e9837a0-2934-4593-a470-6f08cad051a4,d3429442-a5a3-4d31-a71a-ceac2f719546,301,104,210,PROD_1016,2023-07-14,2023-07-01,2023-07-09,2022-07-09,2022-07-09,2022-07-09,695.41,716.398147620053,616.2261424865305,618.468427803266,25,25,21,29,5,3,1,4,0.04032457475526128,0.011461993573177244,0.09848653676698486,0.054450546210743744,0,4,5,4,0.08476793032352492,0.04085757847138469,0.06764547510417916,0.06588484120685872,22.79129587823771,30.980407279536944,15.458997922035906,45.709488391824905,39.26732465640525,13.780714885492046,16.793791412601372,35.99078646408965,81,82,70,88,76,81,84,62,77,97,50,74,60,62,59,59,77,65,51,67,57,58,55,67,68,91,60,85,1,1,1,1,69.26479159152048,48.29376651900835,20.058340542196873,14.95869631685115,468.81306738916646,476.1655819997203,309.121066578867,469.2747732302497,473,771,401,976,37,13,40,98,38.10140648743989,13.489389211221098,28.86519860506731,39.37025233161442,695.41,640.0098730562692,798.0785190620801,745.6983985931615,25,21,21,24,0.04381200752097069,0.08467275906630964,0.01849097324784672,0.014706522268231388,0.04650711062874396,0.01506177808289187,0.09276842435667901,0.027413225227925407,98.75331467729409,51.461890380450136,67.79053853793435,53.56499232200367,633.4565488546162,102.26103731599592,133.04269682613563,332.958674045512,2025-11-20 22:10:07.070391,2025-11-20 22:10:07.070392
6e14d96f-f0df-4887-ad04-bde9853d4aea,fa5e1cf3-b660-443b-8388-f388fa3f6a6e,305,101,203,PROD_1039,2023-06-02,2023-05-01,2023-05-30,2022-05-30,2022-05-30,2022-05-30,986.38,983.5051965040349,826.1224753049887,952.6929523308294,57,48,64,60,4,3,1,3,0.08126091597885084,0.08106191785647054,0.04510111607162744,0.06778239513196054,5,0,2,3,0.020957438076598556,0.04630135244710015,0.0482907755096503,0.09199950182785668,40.339886591574114,24.793127049076848,10.812996930555205,24.886624143083786,39.343407002411084,31.132428059079544,33.59189885271327,49.83779373041996,88,69,90,71,78,87,63,82,77,73,55,57,57,57,100,69,66,98,75,83,98,64,84,92,88,86,58,76,1,1,1,1,95.36923359449668,24.24035808583964,53.64924485181282,87.5889148358302,499.9577965291939,224.10279182623466,164.70070998045338,229.09095761275228,31,317,349,412,79,73,74,51,26.596501932809698,15.138785049651403,16.83231957995755,30.71956836978615,986.38,1136.1702876118102,813.3269469561114,913.2556068938108,57,67,48,48,0.09605890116603207,0.02543063415369865,0.030791811246506297,0.07715843099751604,0.07856289974390322,0.04337962789428048,0.06734023243895938,0.0560756547948811,82.54531866008537,76.3375368547277,58.39348891507935,69.79085550685072,398.59685853899003,792.9593947112272,688.3010512402119,760.5387563478695,2025-11-20 22:10:07.070415,2025-11-20 22:10:07.070415
28c0bb0c-9e0b-4653-b57d-1f5bbc20faae,eac968d0-fedc-4f49-947a-c914ae12663f,305,104,205,PROD_1024,2023-06-16,2023-06-01,2023-06-16,2022-06-16,2022-06-16,2022-06-16,764.66,730.7832573571942,771.5341549208039,685.2289539262072,39,36,43,45,5,0,2,1,0.054494176254123644,0.05211366227772153,0.013571620603499247,0.06210251574884071,2,4,5,2,0.011537725347472761,0.07766288553402294,0.0224530561927903,0.08460312547643734,21.26173355733495,43.35005198943607,22.652603697757936,15.299652442962346,29.772831143589595,27.933561814686428,25.5861090586855,10.402385373439898,74,92,74,73,73,62,76,87,78,53,95,84,97,76,99,90,56,62,90,92,68,83,83,65,91,80,66,70,1,1,1,1,19.067951695650187,63.75086596659323,80.11878784961971,87.95380791009862,343.1128940880258,365.2978328902663,244.59934479868272,139.53309512167712,530,900,214,251,33,2,52,14,42.235412747915525,9.98625824279656,20.86432997745392,4.898118399926593,764.66,762.5921296121427,860.6574658320178,700.8919573862069,39,34,36,34,0.02314145701896849,0.03974271593321317,0.0993364969558034,0.08296156542180819,0.056982741135019936,0.07411774872940849,0.06805519133300365,0.06233491179567575,47.51510395291192,18.019546711363454,60.33906829466389,45.87278033439297,220.95034732443054,568.4049408049426,678.5623215880455,835.9041541045526,2025-11-20 22:10:07.070438,2025-11-20 22:10:07.070439
d3711321-2ada-4611-b81c-4ea632077be2,d56a4109-c520-4081-b8ab-d283d645e369,301,103,210,PROD_1023,2023-03-03,2023-03-01,2023-03-01,2022-03-01,2022-03-01,2022-03-01,273.88,242.42142513856737,258.9284499499192,243.0031835327273,9,10,10,10,5,2,5,1,0.08801767214616417,0.09254484378534072,0.026373337671944108,0.035795821816647165,4,4,2,2,0.016285934634345012,0.032377033615309116,0.026954902331453635,0.01772465785034849,41.84222046702213,29.820557079889298,16.700041323080885,26.417636830930483,31.59536910305361,34.07404393388342,22.40422591959577,18.230763188869147,74,91,52,86,60,78,85,87,66,55,95,68,83,83,96,78,94,92,83,72,90,53,80,86,70,89,63,79,1,1,1,1,99.18973853007802,50.45448455243303,53.26444272037209,65.93275704726437,254.96978638504348,424.47902155163337,470.2758225146517,399.5515487252143,419,660,298,141,98,7,90,92,14.418707164274181,22.822977315320426,26.18560586453058,40.38465091482718,273.88,232.08226955345427,294.096863724275,229.7837074146172,9,8,9,10,0.051042764474468046,0.03131199273498774,0.08717218827951645,0.08573386673080989,0.06961811750778447,0.06543403445758648,0.09254545118460752,0.02423862839075852,33.29828539716125,25.684755499404154,57.56036805781356,88.84501807133476,789.222508190585,701.5165433285318,717.4961667030074,173.3607390829589,2025-11-20 22:10:07.070462,2025-11-20 22:10:07.070462
d93656c0-bccf-47d2-8941-47a7c413d424,2d5c4b82-b666-40a9-af49-4524774c2adc,305,101,207,PROD_1046,2023-06-16,2023-06-01,2023-06-14,2022-06-14,2022-06-14,2022-06-14,907.75,807.5018002439245,1046.4052534108682,734.1313983366294,19,21,21,18,2,4,0,4,0.02733668226133508,0.06809475361242041,0.037433506332526026,0.09899668149115985,1,4,5,0,0.0022080991084527215,0.002934588943304628,0.04319544070267516,0.06136780420042807,30.573844615726323,30.784442318216673,14.82731501317435,49.665053808928846,25.290247253367784,30.225261351714053,18.04887258594337,24.598386752996145,60,99,74,68,96,67,100,96,59,54,60,91,77,91,95,78,68,99,72,67,96,52,54,68,79,72,93,89,1,1,1,1,7.359375994044681,42.828530655286215,5.630404837077685,78.07997897636302,15.036002263125514,200.137370046063,404.1162713412713,187.76480340005125,687,896,81,69,10,18,59,93,46.2306824341971,0.3052542722456586,19.736175191283163,17.0687014115553,907.75,969.1609350426005,1062.3681927882126,946.1115310743164,19,22,17,17,0.054010976806519624,0.04952495764667577,0.013244985396050176,0.09055676529174962,0.06955082816174887,0.03490530083308418,0.03361641305553323,0.0889969308388793,91.32677331636899,36.05857781456244,28.483220243689654,58.90052426682294,349.07362219459867,871.1810524526073,872.7368007595006,971.7477494898749,2025-11-20 22:10:07.070486,2025-11-20 22:10:07.070487
15769939-507a-46d7-a1d6-ce5cf57aa05a,4aeaebbd-3a6e-4a26-b616-9677effa1e29,305,103,203,PROD_1032,2023-07-14,2023-07-01,2023-07-09,2022-07-09,2022-07-09,2022-07-09,990.01,1059.1663785069545,862.0887806385678,1056.2526034864213,28,31,33,23,3,5,2,5,2.6776065805278472e-05,0.021673814993340715,0.061707358991109684,0.04497872867561978,2,3,0,5,0.01901585377920455,0.0314077542096926,0.06190687242366255,0.06122368591935478,48.622975471836995,29.714106901429197,25.39027762230994,39.15774787277989,18.000576391334718,16.019901897707932,20.878094465804097,43.99604508306411,69,55,84,95,67,75,65,93,52,55,81,94,91,70,94,60,94,55,72,86,84,60,92,83,72,52,55,97,1,1,1,1,7.156985903205237,66.71249547267323,54.03380558412866,70.91991250495202,382.5136207058921,25.128371770043234,250.0355428614119,123.07337775853522,407,184,856,633,8,51,21,59,29.94415838514127,9.022755424605378,5.172869400033253,2.3639762930448893,990.01,822.6924637287976,1048.5386763516383,1157.6923462964803,28,27,27,28,0.027319212675248707,0.05235154830447145,0.03515547646784449,0.0551024086013288,0.03288281956691796,0.07928357459055442,0.09372426015265692,0.05208764561436623,53.12534604842236,69.1539495640143,55.11574539085402,92.84012427988024,536.7620935749153,414.6247886139138,800.298267446229,570.0142403440004,2025-11-20 22:10:07.070511,2025-11-20 22:10:07.070511
790a48c9-9b35-4fe0-a689-902993ab7171,5c89f7fc-5953-4932-a759-c65de9d471ff,302,102,204,PROD_1020,2023-06-09,2023-06-01,2023-06-08,2022-06-08,2022-06-08,2022-06-08,150.52,173.67447832636742,140.0693045488567,164.4605338725283,3,2,2,3,4,2,2,2,0.022458975392780047,0.01944976741549608,0.046804980356386666,0.06473166632844744,3,4,2,2,0.024967455521645934,0.038689069608388554,0.03288201429035509,0.08114457984809681,48.866216422024834,12.123604940964006,34.23494312568583,36.211529621742805,19.306874373928324,45.23338731501764,25.18132818856968,32.64793055492283,82,76,57,81,57,96,96,82,76,59,79,65,61,65,58,80,66,74,69,89,79,80,80,70,63,91,65,84,1,1,1,1,4.496119395211718,16.79149895594624,0.11813449467655834,8.765389571249106,164.28678612679926,366.6369859810914,458.01218480589216,303.1693210449509,424,961,598,354,6,98,65,51,26.460104587903032,26.718238858585565,45.250882634885734,19.488125471194063,150.52,142.93133481113048,134.1487981596224,155.26163150356237,3,2,3,3,0.0691576391893389,0.06768469999361323,0.0459186642663069,0.07011803839628425,0.09695928278807704,0.036306075505288256,0.05363945503370236,0.05783491368872647,39.97362994586526,53.8120408443267,34.79067072430531,48.679687328125084,556.6773146116494,520.7177584887922,742.8157013318804,873.6947935469946,2025-11-20 22:10:07.070534,2025-11-20 22:10:07.070534
7bce8379-6b1a-4024-9be3-74997fdfb618,ba267fe5-78bb-4096-8e19-94d4d4fc697f,301,102,209,PROD_1018,2023-07-14,2023-07-01,2023-07-12,2022-07-12,2022-07-12,2022-07-12,497.34,550.5234786002378,578.9741473471321,488.4933672413876,10,8,8,8,0,3,3,2,0.050197521825361,0.07174251610746697,0.016728805042792116,0.0977293612234137,3,5,5,4,7.42202676535464e-05,0.09136069997501624,0.09741048432622938,0.0431653076487059,21.350036300318077,40.18935081480893,27.299787109595755,38.31777921885987,28.477081032154118,35.737162104285375,32.93501966674304,33.7902267219027,63,90,65,70,52,82,57,74,74,55,98,89,94,85,64,73,58,54,64,90,83,75,64,87,66,99,98,77,1,1,1,1,90.23150970384246,27.833802617023238,1.9922982247833398,37.588321361776586,269.42033180792293,143.60779292065058,179.95564110183594,328.3071532828655,641,457,677,265,83,12,81,20,2.4660382019529967,25.139608409639152,46.14091425184423,8.862388015087824,497.34,469.26063331591706,587.0244897874759,445.43784824103295,10,10,10,9,0.03591818432281405,0.09518029705858856,0.09667795801814522,0.05411333918296824,0.01864122733761573,0.050250184643058374,0.010882843228888198,0.06550576150851328,36.42039137242317,28.877108744946113,59.0806632951829,87.73954057538576,727.4373936489538,165.9257956194072,146.4905556507559,467.075346290929,2025-11-20 22:10:07.070558,2025-11-20 22:10:07.070558
4bea9af6-b1a3-4038-aa97-296ca8c4895d,8e9b948e-59e2-453a-8e1e-5f01f7066388,301,103,201,PROD_1041,2023-05-19,2023-05-01,2023-05-16,2022-05-16,2022-05-16,2022-05-16,650.25,722.2900441941766,626.8870002152943,757.9333585383312,33,32,32,38,2,5,2,2,0.0022644429356672656,0.06770711282020041,0.020929606224340282,0.04260696941513539,5,4,3,5,0.092997732982983,0.08468476066976138,0.0913915859275302,0.07753818350595948,29.01752975244357,35.09794152744652,41.77810435681084,17.78056358471519,37.16715861876998,13.199337285971918,19.659282277360774,39.12580429806617,77,69,58,73,91,50,83,100,69,50,90,62,81,95,99,58,51,71,67,71,51,50,88,73,99,83,94,91,1,1,1,1,11.534996869993918,1.4254638445287848,69.67260297704735,13.9357075663467,386.91007620471777,442.1090256405745,67.14809879155004,440.57049167974316,736,752,299,774,13,56,79,10,43.142985261948546,19.765723151605595,46.93183458990248,20.632525384530613,650.25,721.2469239107933,763.9560844126819,627.2920779103315,33,34,37,33,0.0899201144619203,0.012654213715343794,0.07648169310759204,0.08838785674845885,0.08913641610854614,0.030527543621850332,0.04503830330818526,0.09938539633069197,40.99671547424249,19.843802474077954,50.05031235498727,41.6209640545501,175.91076721323452,331.6560610834815,662.7000826951247,694.8407075996381,2025-11-20 22:10:07.070582,2025-11-20 22:10:07.070583
812578a2-a90b-44f5-bda7-6ce688202af1,35c8ca23-0db0-4e59-878a-eb0abbc08b95,301,101,206,PROD_1030,2023-07-07,2023-07-01,2023-07-04,2022-07-04,2022-07-04,2022-07-04,997.94,931.4795090508845,1016.032203981344,1125.276589646791,31,33,29,34,0,0,1,4,0.024550111426258528,0.006391486532404545,0.0721342508080503,0.030056308833001855,3,2,0,3,0.0615634864134751,0.0812110978107498,0.0703568031021735,0.013664407496631193,48.02140976099997,34.02446190524544,37.479163136426166,15.063936485193071,42.815864821375044,49.296857734825764,31.610641482842745,48.16810039522074,63,87,66,73,55,96,91,84,82,78,60,52,60,80,51,89,96,58,88,81,80,63,80,57,79,60,94,59,1,1,1,1,25.581534613267277,86.44544781861849,22.283133496380625,99.99948599504796,238.19721224181484,49.385907229912426,109.32006640500363,431.95688280574893,143,176,186,827,45,89,86,81,18.072543604054793,18.704106575983833,19.12959639719491,48.947023048655595,997.94,932.6709749705313,1008.7886113407835,995.2480754633857,31,27,36,26,0.041003478715908356,0.04324714480658305,0.07666004215583784,0.011633664562226127,0.028734765726527188,0.06482365748441173,0.028482769725476205,0.0564808735441315,34.60634018266886,47.80480573586784,45.32680400458845,66.83662409807495,838.0236276075959,919.7076103717342,198.6608573776834,205.42119423769842,2025-11-20 22:10:07.070609,2025-11-20 22:10:07.070610
