region_key,retailer_key,date_key,gross_sales_ty,gross_sales_fiscly,gross_sales_gregly,retailer_mob_key,record_created_date,record_updated_date
1,2,2023-12-25,185190.47,0.0,0.0,2-2023-12-25,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2023-12-26,189830.98,0.0,0.0,2-2023-12-26,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2023-12-27,193895.96,0.0,0.0,2-2023-12-27,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2023-12-28,199419.97,0.0,0.0,2-2023-12-28,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2023-12-29,232186.41,0.0,0.0,2-2023-12-29,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2023-12-30,212722.91,0.0,0.0,2-2023-12-30,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2023-12-31,192547.77,0.0,0.0,2-2023-12-31,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-01-01,96328.68,114128.78,114128.78,2-2024-01-01,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-01-02,90740.16,89125.61,89125.61,2-2024-01-02,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-01-03,99716.88,101916.38,101916.38,2-2024-01-03,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-01-04,101178.21,102308.43000000001,102308.43000000001,2-2024-01-04,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-01-05,116277.5,102921.21,102921.21,2-2024-01-05,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-01-06,99889.9,114430.35,114430.35,2-2024-01-06,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-01-07,93950.24,105539.14,105539.14,2-2024-01-07,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-01-08,99254.49,111039.15,111039.15,2-2024-01-08,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-01-09,94169.88,87079.73999999999,87079.73999999999,2-2024-01-09,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-01-10,85740.44,104327.13,104327.13,2-2024-01-10,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-01-11,83437.44,98222.11,98222.11,2-2024-01-11,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-01-12,122999.56,106429.55,106429.55,2-2024-01-12,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-01-13,109142.29000000001,110825.38,110825.38,2-2024-01-13,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-01-14,125896.14,106610.63,106610.63,2-2024-01-14,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-01-15,88366.62,90248.21,90248.21,2-2024-01-15,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-01-16,105939.6,109617.57,109617.57,2-2024-01-16,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-01-17,88051.52,93625.69,93625.69,2-2024-01-17,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-01-18,98311.19,98074.07,98074.07,2-2024-01-18,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-01-19,97518.74,93394.69,93394.69,2-2024-01-19,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-01-20,113295.05,109197.22,109197.22,2-2024-01-20,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-01-21,112466.91,125777.64,125777.64,2-2024-01-21,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-01-22,109893.78,107930.26,107930.26,2-2024-01-22,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-01-23,95034.66,95213.83,95213.83,2-2024-01-23,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-01-24,92168.21,116925.96,116925.96,2-2024-01-24,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-01-25,86511.54,93617.36,93617.36,2-2024-01-25,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-01-26,123809.37,92915.49,92915.49,2-2024-01-26,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-01-27,102863.5,110733.65000000001,110733.65000000001,2-2024-01-27,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-01-28,106231.17,107473.6,107473.6,2-2024-01-28,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-01-29,98098.72,125517.88,125517.88,2-2024-01-29,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-01-30,114012.19,103020.02,103020.02,2-2024-01-30,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-01-31,93639.83,74721.15,74721.15,2-2024-01-31,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-02-01,142936.02,146783.24,146783.24,2-2024-02-01,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-02-02,117818.6,118992.36,118992.36,2-2024-02-02,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-02-03,146885.4,150116.33000000002,150116.33000000002,2-2024-02-03,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-02-04,153423.33,114673.3,114673.3,2-2024-02-04,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-02-05,114978.6,154632.04,154632.04,2-2024-02-05,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-02-06,137908.32,126365.02,126365.02,2-2024-02-06,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-02-07,115620.8,136087.09,136087.09,2-2024-02-07,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-02-08,109062.15,122111.96,122111.96,2-2024-02-08,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-02-09,159747.04,123009.99,123009.99,2-2024-02-09,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-02-10,149263.78,159452.93,159452.93,2-2024-02-10,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-02-11,163767.12,154906.78,154906.78,2-2024-02-11,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-02-12,143850.76,158206.8,158206.8,2-2024-02-12,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-02-13,116585.25,142264.83,142264.83,2-2024-02-13,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-02-14,139801.82,128274.72,128274.72,2-2024-02-14,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-02-15,137974.54,137509.24,137509.24,2-2024-02-15,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-02-16,160411.06,122828.89,122828.89,2-2024-02-16,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-02-17,158027.67,135939.33,135939.33,2-2024-02-17,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-02-18,154413.86000000002,157375.13,157375.13,2-2024-02-18,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-02-19,127553.86,140298.0,140298.0,2-2024-02-19,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-02-20,136043.06,131694.46,131694.46,2-2024-02-20,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-02-21,126503.88,129694.39,129694.39,2-2024-02-21,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-02-22,137050.64,137073.62,137073.62,2-2024-02-22,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-02-23,154280.33000000002,133775.9,133775.9,2-2024-02-23,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-02-24,154380.63999999998,145137.69,145137.69,2-2024-02-24,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-02-25,152639.18,126417.88,126417.88,2-2024-02-25,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-02-26,114055.06,149890.41,149890.41,2-2024-02-26,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-02-27,136281.28,137447.72,137447.72,2-2024-02-27,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-02-28,141688.46,128654.38,128654.38,2-2024-02-28,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-02-29,145023.42,117374.91,117374.91,2-2024-02-29,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-03-01,122724.31,127977.68000000001,127977.68000000001,2-2024-03-01,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-03-02,137985.09,128668.26,128668.26,2-2024-03-02,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-03-03,139944.39,150950.26,150950.26,2-2024-03-03,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-03-04,136304.53,148597.4,148597.4,2-2024-03-04,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-03-05,139348.58,125490.6,125490.6,2-2024-03-05,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-03-06,140243.17,157086.26,157086.26,2-2024-03-06,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-03-07,143848.1,115405.46,115405.46,2-2024-03-07,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-03-08,135852.03,129577.74,129577.74,2-2024-03-08,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-03-09,140878.08,143381.88,143381.88,2-2024-03-09,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-03-10,161972.73,163376.01,163376.01,2-2024-03-10,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-03-11,138119.96,128935.96,128935.96,2-2024-03-11,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-03-12,138189.94,129377.89,129377.89,2-2024-03-12,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-03-13,133403.18,128736.61,128736.61,2-2024-03-13,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-03-14,117339.53,126374.66,126374.66,2-2024-03-14,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-03-15,149635.25,117455.59,117455.59,2-2024-03-15,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-03-16,167656.39,127202.86,127202.86,2-2024-03-16,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-03-17,166993.3,153768.44,153768.44,2-2024-03-17,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-03-18,122735.02,143527.66,143527.66,2-2024-03-18,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-03-19,134631.02,141686.47,141686.47,2-2024-03-19,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-03-20,115587.61,123585.63,123585.63,2-2024-03-20,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-03-21,134022.37,139776.79,139776.79,2-2024-03-21,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-03-22,143096.09,120366.07,120366.07,2-2024-03-22,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-03-23,126699.6,155910.63999999998,155910.63999999998,2-2024-03-23,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-03-24,162638.36,142560.88,142560.88,2-2024-03-24,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-03-25,98826.77,142547.45,142547.45,2-2024-03-25,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-03-26,148164.34,130894.17,130894.17,2-2024-03-26,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-03-27,143099.56,117633.03,117633.03,2-2024-03-27,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-03-28,133207.01,133840.04,133840.04,2-2024-03-28,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-03-29,159216.72,133830.35,133830.35,2-2024-03-29,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-03-30,152640.6,140848.26,140848.26,2-2024-03-30,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-03-31,157127.8,154377.08,154377.08,2-2024-03-31,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-04-01,135149.76,158293.92,158293.92,2-2024-04-01,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-04-02,127560.03,126404.03,126404.03,2-2024-04-02,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-04-03,111777.76000000001,135146.01,135146.01,2-2024-04-03,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-04-04,135553.88,126400.37,126400.37,2-2024-04-04,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-04-05,152601.37,131703.01,131703.01,2-2024-04-05,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-04-06,160372.37,141554.46,141554.46,2-2024-04-06,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-04-07,143387.64,150942.88,150942.88,2-2024-04-07,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-04-08,131369.49,152915.49,152915.49,2-2024-04-08,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-04-09,138508.0,123731.12,123731.12,2-2024-04-09,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-04-10,136403.87,134533.59,134533.59,2-2024-04-10,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-04-11,120902.04000000001,128403.77,128403.77,2-2024-04-11,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-04-12,139344.4,123064.65000000001,123064.65000000001,2-2024-04-12,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-04-13,145262.17,138784.05,138784.05,2-2024-04-13,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-04-14,121535.4,151965.48,151965.48,2-2024-04-14,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-04-15,125298.41,146619.87,146619.87,2-2024-04-15,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-04-16,122001.21,117582.64,117582.64,2-2024-04-16,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-04-17,121031.73,134427.41,134427.41,2-2024-04-17,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-04-18,126274.95,125127.93,125127.93,2-2024-04-18,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-04-19,142795.36,131540.2,131540.2,2-2024-04-19,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-04-20,136373.48,123233.78,123233.78,2-2024-04-20,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-04-21,157774.69,150940.2,150940.2,2-2024-04-21,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-04-22,141318.62,145021.51,145021.51,2-2024-04-22,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-04-23,131235.97,140876.26,140876.26,2-2024-04-23,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-04-24,137126.92,140011.42,140011.42,2-2024-04-24,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-04-25,103974.07,122949.22,122949.22,2-2024-04-25,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-04-26,144241.33,116673.37,116673.37,2-2024-04-26,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-04-27,155182.67,146196.4,146196.4,2-2024-04-27,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-04-28,129380.64,137245.29,137245.29,2-2024-04-28,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-04-29,128872.6,160819.24,160819.24,2-2024-04-29,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-04-30,116327.54000000001,119728.16,119728.16,2-2024-04-30,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-05-01,110011.88,112206.09,112206.09,2-2024-05-01,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-05-02,137922.6,115672.05,115672.05,2-2024-05-02,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-05-03,156567.18,135910.95,135910.95,2-2024-05-03,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-05-04,135485.8,146669.19,146669.19,2-2024-05-04,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-05-05,159881.74,129552.81,129552.81,2-2024-05-05,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-05-06,128362.27,177609.19,177609.19,2-2024-05-06,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-05-07,119253.34,151114.87,151114.87,2-2024-05-07,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-05-08,121677.11,151927.98,151927.98,2-2024-05-08,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-05-09,124191.37,136734.86000000002,136734.86000000002,2-2024-05-09,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-05-10,147337.5,125181.18000000001,125181.18000000001,2-2024-05-10,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-05-11,148117.82,136095.5,136095.5,2-2024-05-11,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-05-12,152050.14,141254.37,141254.37,2-2024-05-12,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-05-13,140454.0,167395.99,167395.99,2-2024-05-13,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-05-14,135319.38,119506.38,119506.38,2-2024-05-14,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-05-15,118929.06,116369.36,116369.36,2-2024-05-15,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-05-16,133208.91,133472.64,133472.64,2-2024-05-16,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-05-17,136913.47,133034.34,133034.34,2-2024-05-17,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-05-18,152650.94,164514.5,164514.5,2-2024-05-18,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-05-19,160693.65,142075.26,142075.26,2-2024-05-19,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-05-20,123834.87000000001,153493.98,153493.98,2-2024-05-20,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-05-21,125748.41,134852.27000000002,134852.27000000002,2-2024-05-21,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-05-22,127544.75,124189.42,124189.42,2-2024-05-22,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-05-23,132732.15,117656.01,117656.01,2-2024-05-23,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-05-24,152959.87,135376.34,135376.34,2-2024-05-24,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-05-25,132976.75,145555.15,145555.15,2-2024-05-25,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-05-26,148923.12,158159.49,158159.49,2-2024-05-26,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-05-27,153506.25,135378.08000000002,135378.08000000002,2-2024-05-27,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-05-28,130148.53,142228.29,142228.29,2-2024-05-28,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-05-29,119978.97,125773.94,125773.94,2-2024-05-29,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-05-30,126638.77,123912.83,123912.83,2-2024-05-30,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-05-31,152699.26,125857.11,125857.11,2-2024-05-31,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-06-01,158686.99,151466.34,151466.34,2-2024-06-01,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-06-02,126483.89,152357.15,152357.15,2-2024-06-02,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-06-03,104163.69,153272.1,153272.1,2-2024-06-03,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-06-04,138539.34,139516.03,139516.03,2-2024-06-04,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-06-05,140294.85,138971.84,138971.84,2-2024-06-05,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-06-06,126715.27,134025.11000000002,134025.11000000002,2-2024-06-06,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-06-07,159702.65,110167.96,110167.96,2-2024-06-07,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-06-08,166386.97,137449.93,137449.93,2-2024-06-08,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-06-09,146717.69,148407.5,148407.5,2-2024-06-09,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-06-10,120853.22,152957.47,152957.47,2-2024-06-10,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-06-11,126672.89,139639.17,139639.17,2-2024-06-11,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-06-12,123560.91,117880.73,117880.73,2-2024-06-12,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-06-13,129462.0,131539.34,131539.34,2-2024-06-13,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-06-14,152834.31,123058.05,123058.05,2-2024-06-14,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-06-15,131358.46,153304.35,153304.35,2-2024-06-15,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-06-16,146014.01,125514.32,125514.32,2-2024-06-16,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-06-17,126890.4,148110.74,148110.74,2-2024-06-17,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-06-18,136189.94,142710.02,142710.02,2-2024-06-18,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-06-19,137192.13999999998,120431.51,120431.51,2-2024-06-19,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-06-20,118405.89,143264.28,143264.28,2-2024-06-20,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-06-21,166884.36000000002,107762.85,107762.85,2-2024-06-21,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-06-22,144386.97,171162.96,171162.96,2-2024-06-22,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-06-23,121194.26,149505.57,149505.57,2-2024-06-23,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-06-24,136408.56,139587.16,139587.16,2-2024-06-24,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-06-25,121328.32,127000.76,127000.76,2-2024-06-25,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-06-26,138812.56,127612.01,127612.01,2-2024-06-26,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-06-27,122905.57,140283.15,140283.15,2-2024-06-27,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-06-28,143143.66,122669.34,122669.34,2-2024-06-28,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-06-29,141120.34,161417.82,161417.82,2-2024-06-29,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-06-30,134476.26,145825.75,145825.75,2-2024-06-30,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-07-01,125613.91,153768.17,153768.17,2-2024-07-01,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-07-02,115171.41,121808.55,121808.55,2-2024-07-02,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-07-03,166111.0,123410.95,123410.95,2-2024-07-03,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-07-04,97841.53,119709.71,119709.71,2-2024-07-04,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-07-05,147929.51,147393.58,147393.58,2-2024-07-05,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-07-06,172771.71,130714.82,130714.82,2-2024-07-06,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-07-07,117517.02,130248.25,130248.25,2-2024-07-07,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-07-08,142901.67,145380.62,145380.62,2-2024-07-08,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-07-09,123024.97,110636.89,110636.89,2-2024-07-09,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-07-10,125286.93000000001,145859.65,145859.65,2-2024-07-10,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-07-11,126877.89,129765.45,129765.45,2-2024-07-11,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-07-12,148861.4,123834.84,123834.84,2-2024-07-12,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-07-13,129999.72,128487.2,128487.2,2-2024-07-13,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-07-14,171415.64,153620.38,153620.38,2-2024-07-14,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-07-15,141509.2,140644.39,140644.39,2-2024-07-15,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-07-16,150776.39,139849.12,139849.12,2-2024-07-16,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,2,2024-07-17,131251.35,127407.5,127407.5,2-2024-07-17,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
