sku_mob_key,retailer_product_key,region_key,retailer_key,brand_key,product_key,date_key,gross_sales_ty,gross_sales_fisc_ly,gross_sales_greg_ly,record_created_date,record_updated_date
78215797-4f91-4a4d-a0d1-c436670d606a,54c5208a-9c46-4025-9c54-c772af57a01b,104,203,303,PROD_1026,2023-08-08,1425.26,1481.01,1674.48,2025-11-20 22:10:06.984464,2025-11-20 22:10:06.984464
5660153a-606b-48d0-8e4a-832c5fec10ed,25a7521f-3d6f-4cd6-a77f-ee9669f94b7d,105,204,305,PROD_1019,2023-08-17,4992.61,4353.57,4756.75,2025-11-20 22:10:06.984470,2025-11-20 22:10:06.984471
1394bc35-72d2-417e-9db6-4b1cf2ea8bfb,c2a09444-63d3-4217-a2da-eb801dad8a4b,102,203,303,PROD_1000,2023-02-11,4279.43,4697.49,4731.8,2025-11-20 22:10:06.984477,2025-11-20 22:10:06.984477
0c28c47b-0764-4acb-9208-16102d4d25ad,03dadc68-afb2-4d5b-8751-80dbcf3553cf,102,208,304,PROD_1000,2023-01-17,3145.33,2770.26,3347.91,2025-11-20 22:10:06.984483,2025-11-20 22:10:06.984484
10a03f46-8f7f-4a39-a478-1b3823d46587,7e2ee8da-2a25-4fcc-8d7c-561be1e59851,104,204,305,PROD_1000,2023-08-07,2276.08,1850.39,2511.42,2025-11-20 22:10:06.984490,2025-11-20 22:10:06.984490
10a11df2-ada3-4263-a278-82ebb7b50133,25f3386a-829b-4499-a91f-5ad13361b538,104,208,302,PROD_1035,2023-10-26,1342.55,1333.74,1159.01,2025-11-20 22:10:06.984496,2025-11-20 22:10:06.984496
36b9226b-7e1c-4b00-971e-17b0b0bc9701,97914b04-bab2-44bf-bf52-eff679ff7086,104,208,303,PROD_1049,2023-08-11,3673.04,3212.04,4167.51,2025-11-20 22:10:06.984502,2025-11-20 22:10:06.984502
85b3f626-8408-4ea0-ac63-59ee7bb3f2a8,a68d42b5-3e0c-43d1-aa64-27bc203064c4,105,208,303,PROD_1048,2023-08-12,330.65,295.97,297.83,2025-11-20 22:10:06.984508,2025-11-20 22:10:06.984508
868a52ee-f7a4-4e52-84e0-f85aa767236c,230d0c4b-4634-4db8-8626-0a3639618287,103,203,305,PROD_1023,2023-08-22,3822.24,4199.58,3667.09,2025-11-20 22:10:06.984514,2025-11-20 22:10:06.984515
81d82c20-4fe4-4bf2-8191-cf2089c58a78,a54e07db-b2e2-44a8-8083-90087e51fb8b,102,205,301,PROD_1018,2023-10-19,4783.53,3929.28,5601.97,2025-11-20 22:10:06.984520,2025-11-20 22:10:06.984521
e3234bee-6ff6-43bf-a21d-9600e08c042f,6f51c959-85a3-4e63-a546-9652a15d30f7,103,207,304,PROD_1036,2023-10-26,534.38,517.19,483.87,2025-11-20 22:10:06.984527,2025-11-20 22:10:06.984527
7b597fdc-940a-4361-992e-0fe00683a670,d493b1a3-7fcf-4af7-88ef-d95f07bd21f7,102,209,303,PROD_1016,2023-03-31,2219.89,2179.78,2184.87,2025-11-20 22:10:06.984533,2025-11-20 22:10:06.984533
75462601-b5ad-4e59-885d-beed5d6c97ce,1702a5e9-5b65-4cc5-8c4d-e8962636b83d,102,205,301,PROD_1017,2023-12-28,3012.82,2704.41,3323.08,2025-11-20 22:10:06.984539,2025-11-20 22:10:06.984540
cf91b3e0-163b-444b-a59b-e8278d29d746,5c938131-eb44-4ffd-8818-e4ee63d72ba1,101,201,302,PROD_1037,2023-05-12,568.35,495.03,636.5,2025-11-20 22:10:06.984546,2025-11-20 22:10:06.984546
6fdb36f2-e2e0-4f9b-a040-433b89c9f30f,dd24d9fd-d775-4171-9b7b-afd918412763,105,202,304,PROD_1010,2023-01-16,1499.23,1637.79,1324.38,2025-11-20 22:10:06.984552,2025-11-20 22:10:06.984553
0f17ce8d-12a0-423a-87dd-7d873c8dd930,ae7ea8a2-8360-4128-b1f9-f4ee91047ecf,101,205,305,PROD_1001,2023-04-09,1913.65,1685.76,2003.67,2025-11-20 22:10:06.984559,2025-11-20 22:10:06.984559
9dd0468b-a08b-477d-ad37-6d88a365c403,3cb350e5-7ac4-430f-9d5e-597eeff0839d,104,210,305,PROD_1003,2023-11-03,154.94,156.39,164.37,2025-11-20 22:10:06.984565,2025-11-20 22:10:06.984566
a7b97470-5f12-48bc-b825-2fb1e3c6353d,dc8a2546-8bfd-4a14-9d97-2f006328f910,104,205,304,PROD_1044,2023-11-05,4062.23,3960.02,4823.48,2025-11-20 22:10:06.984572,2025-11-20 22:10:06.984572
b9c8755d-db84-4ef2-aa08-ae6a48b9f356,8b60ea19-d952-4a8e-b287-8d62294e7d42,103,204,302,PROD_1020,2023-04-05,215.01,241.81,197.5,2025-11-20 22:10:06.984578,2025-11-20 22:10:06.984578
fde0621b-d117-4e9a-8c03-0290f45cba85,33c80718-fca9-4d3a-9a9b-2a255bb8ed17,105,203,303,PROD_1014,2023-12-28,3615.0,2955.6,3776.59,2025-11-20 22:10:06.984584,2025-11-20 22:10:06.984585
d41acd15-8b37-4280-826a-9694cd57f8bf,abc5bec6-06b0-4501-ad48-0739064afa65,101,201,303,PROD_1009,2023-05-25,1624.1,1541.6,1838.13,2025-11-20 22:10:06.984591,2025-11-20 22:10:06.984591
dd7ec45d-15c8-4fe6-a0df-c59db5734779,9eda7679-4080-418c-9bdd-441b2d91a54e,102,208,305,PROD_1005,2023-01-17,3568.66,3215.57,4023.4,2025-11-20 22:10:06.984597,2025-11-20 22:10:06.984598
57a89af5-1b7f-4aa2-82e2-aff2cf0c0f29,b6a55de1-fe02-44a0-9725-e781e102866e,103,210,303,PROD_1049,2023-03-06,337.07,398.85,305.59,2025-11-20 22:10:06.984604,2025-11-20 22:10:06.984604
4e8d0ce6-5260-4b81-96b9-ea0345438e03,aa6ad2da-7202-4fbf-9ced-a54d8ff25ed5,103,210,303,PROD_1008,2023-01-29,2260.46,1858.94,1973.35,2025-11-20 22:10:06.984610,2025-11-20 22:10:06.984610
97945fd6-eea2-43e3-b691-78d660527b03,8a12e8e1-5a3d-4fff-89bc-2ccf6e56082b,102,207,302,PROD_1023,2023-01-26,2801.54,2459.73,2458.26,2025-11-20 22:10:06.984617,2025-11-20 22:10:06.984617
b56ea905-1e29-4b3d-8ecc-7805d3af372b,3fb904f1-aad4-4263-a0d9-cf21d73df3e9,104,202,301,PROD_1004,2023-10-08,2561.3,2453.22,2297.16,2025-11-20 22:10:06.984623,2025-11-20 22:10:06.984624
390490a0-0428-4c57-b8a5-83c07ddab70b,d7a6683a-a9fb-41fa-a97c-c344e5758a45,102,204,301,PROD_1012,2023-02-12,2104.71,2247.41,1951.44,2025-11-20 22:10:06.984630,2025-11-20 22:10:06.984630
086a758d-8b03-4959-a2e8-e7bbf5bce61c,447adc7e-fb65-4dd2-98fe-943f93400945,105,205,301,PROD_1022,2023-05-31,2397.09,2357.32,2214.76,2025-11-20 22:10:06.984636,2025-11-20 22:10:06.984636
529e627a-7e57-4159-b77e-1e192032ec9b,71bfbcb4-9e8d-465c-b0df-9fc434a049cd,104,210,301,PROD_1002,2023-01-23,640.8,701.13,671.3,2025-11-20 22:10:06.984642,2025-11-20 22:10:06.984643
68c26b8b-9d4b-4ed9-ad0c-5d8e4f7bb953,04120ad2-fe9c-4d73-907c-b7d890d5f74c,105,210,304,PROD_1001,2023-04-18,2746.59,2633.88,3239.55,2025-11-20 22:10:06.984649,2025-11-20 22:10:06.984649
621abf86-bb3e-4948-ab67-198a6cad6d7e,6cbd9b67-2c13-4be8-95ed-39900a0dc1e6,105,207,304,PROD_1047,2023-10-21,3903.73,3635.97,3353.57,2025-11-20 22:10:06.984655,2025-11-20 22:10:06.984655
c71aadab-5c7c-4940-817a-3a1d6b29e3a6,abc50b73-bd79-479b-ac80-49674a881eed,101,206,302,PROD_1011,2023-03-25,1128.73,1291.5,1295.26,2025-11-20 22:10:06.984662,2025-11-20 22:10:06.984662
0f11f88e-fe36-41e8-91e8-7658a4ede4aa,a8607828-5e55-4b5b-b0fd-259f5de47bfd,104,202,303,PROD_1023,2023-10-05,448.92,449.06,519.45,2025-11-20 22:10:06.984668,2025-11-20 22:10:06.984669
3ac1926d-6f16-44bc-af74-317ff7f27335,40b17b66-e7d7-451f-8732-a4de5090bb2e,105,207,302,PROD_1003,2023-08-21,2645.65,2970.28,2220.31,2025-11-20 22:10:06.984675,2025-11-20 22:10:06.984675
d2cb484d-e35f-4757-8ac2-09b01a9319ad,7f4ce845-f3f8-4bbb-8e4f-8f63ae55c398,104,207,305,PROD_1028,2023-11-09,2275.54,2215.34,2565.7,2025-11-20 22:10:06.984681,2025-11-20 22:10:06.984681
10053a6c-7c3f-4382-be89-c0a140c8649f,33649a4f-2492-455c-b974-50ba368be16c,101,203,302,PROD_1027,2023-08-26,4771.24,5374.83,5444.89,2025-11-20 22:10:06.984687,2025-11-20 22:10:06.984688
6830f4c5-c5b7-4562-b612-b8785866b587,38fd74ce-9614-4112-8dda-c798ddacaf60,102,205,305,PROD_1025,2023-05-21,3147.55,2797.19,3422.2,2025-11-20 22:10:06.984694,2025-11-20 22:10:06.984694
d8504a2a-366f-4e18-97ac-1e1681fe8a77,2ccdb6da-ba95-44c5-bee9-243c491f2867,103,210,301,PROD_1043,2023-10-19,3408.65,3046.48,3379.41,2025-11-20 22:10:06.984700,2025-11-20 22:10:06.984701
a8719d85-821f-4dc2-9edf-109605f1e1d0,37d2e782-b719-46c5-8368-6c0d3ea7d8f5,103,210,302,PROD_1001,2023-09-05,3169.94,3527.43,3352.85,2025-11-20 22:10:06.984707,2025-11-20 22:10:06.984707
5b633ec8-4e39-4a7f-bdb7-1b5bce21a7d1,93d596ec-96e2-449f-bea0-c4b80aeb6573,102,209,305,PROD_1017,2023-05-08,4679.09,4990.32,5575.94,2025-11-20 22:10:06.984713,2025-11-20 22:10:06.984714
5f066926-199a-463e-838e-6b52cb9842ac,e01f56cd-1ea3-4bd1-aa63-ba06dc8c582e,104,202,301,PROD_1039,2023-07-31,4012.19,4356.5,3904.63,2025-11-20 22:10:06.984720,2025-11-20 22:10:06.984720
9049beaf-f512-4133-a654-b4b86ab9a9ac,ed8e125e-beae-4446-9046-3d859c9b787b,103,202,302,PROD_1048,2023-05-03,2355.8,2330.05,2039.83,2025-11-20 22:10:06.984726,2025-11-20 22:10:06.984727
bb4bcde2-cfef-40ad-ad84-20f45462e380,571d28c6-fbea-4baf-9d70-4ab13fdaa19f,102,203,304,PROD_1026,2023-10-25,219.98,231.8,238.94,2025-11-20 22:10:06.984732,2025-11-20 22:10:06.984733
7e32db06-a720-47fe-b2de-56bd16f13635,1e5b55ef-a423-4c5a-9d40-27429e90492e,101,204,301,PROD_1004,2023-06-05,398.96,389.24,392.54,2025-11-20 22:10:06.984739,2025-11-20 22:10:06.984739
fd8eb662-be5b-4d25-bf66-53f88e379282,ffe131fc-a347-4b92-9257-cd6798afc340,103,204,302,PROD_1044,2023-10-20,3476.06,2934.14,3639.99,2025-11-20 22:10:06.984745,2025-11-20 22:10:06.984745
fd5df4b6-b80b-4a1a-a2ea-e76d4e78521f,8c4ef435-b5db-48b4-9570-63150c06d2eb,105,208,305,PROD_1017,2023-07-11,4128.46,4892.28,4079.29,2025-11-20 22:10:06.984751,2025-11-20 22:10:06.984752
4cacb3e6-94fc-4f3d-8b03-6b2a45a17ddf,faa8a1c7-3b29-41cb-ba66-906f3c43a6b5,105,202,301,PROD_1043,2023-04-08,2039.95,1959.28,1754.13,2025-11-20 22:10:06.984758,2025-11-20 22:10:06.984759
890f280d-fff5-4025-bb76-0b10f97c50db,f0debf90-0460-45f7-846d-0a9548138d76,102,208,303,PROD_1000,2023-05-27,1674.63,1840.76,1618.6,2025-11-20 22:10:06.984765,2025-11-20 22:10:06.984765
d37a5f4a-cca1-4604-a1f7-d90ff5eaadf1,163fa07a-46a9-415e-9437-354c11d3c751,104,210,301,PROD_1005,2023-10-19,3271.6,2700.84,3436.38,2025-11-20 22:10:06.984772,2025-11-20 22:10:06.984772
0bcca523-698e-4e74-a8f8-ab431b439cfb,ac83b741-7039-432d-b4d0-f013af3e26d4,102,207,304,PROD_1038,2023-03-08,3722.23,3827.25,2979.77,2025-11-20 22:10:06.984778,2025-11-20 22:10:06.984778
e05dd922-320c-4af6-aed5-b5137cc02343,734834f1-e692-46ad-ba55-0c0d7503d39a,101,207,301,PROD_1017,2023-09-16,2978.72,2416.97,3015.82,2025-11-20 22:10:06.984784,2025-11-20 22:10:06.984785
8ecf43d7-6c9e-48db-a840-50bceed3d6de,f5c4bfcb-d5c8-4b69-ba24-09e1ed5caf97,105,202,302,PROD_1027,2023-01-06,4839.57,4787.6,4714.56,2025-11-20 22:10:06.984791,2025-11-20 22:10:06.984791
3755a202-8cbd-4996-ba2d-77dfd786f3ff,517d8044-276a-4c5d-a8c5-62b797e1ee80,103,208,304,PROD_1016,2023-06-21,2121.44,2410.91,2249.02,2025-11-20 22:10:06.984797,2025-11-20 22:10:06.984797
11c141f6-3f06-4b89-a62f-e099378fe449,4a6c7dd6-d685-4ab5-a610-1dd1f6cc9a4f,102,207,305,PROD_1033,2023-03-24,759.8,807.88,656.56,2025-11-20 22:10:06.984803,2025-11-20 22:10:06.984803
b87a4693-195b-477f-a8d1-4c6ed663f518,7ae694f7-072c-49e2-be5e-e2144bd0fc63,103,205,303,PROD_1034,2023-04-15,3472.51,3439.68,3669.89,2025-11-20 22:10:06.984809,2025-11-20 22:10:06.984810
9644f446-e395-447a-99e9-7b40953eb4c0,80d4b6f0-e6a2-4f40-a591-be8a07be0f3d,105,209,304,PROD_1002,2023-08-31,3204.98,3521.32,3300.16,2025-11-20 22:10:06.984816,2025-11-20 22:10:06.984816
3a74b6db-cecb-4285-a8de-45c2d88c018d,7cdf870c-6e4f-46e2-bb5a-38294c2d2f6a,103,209,302,PROD_1036,2023-02-13,3393.99,3368.28,3669.91,2025-11-20 22:10:06.984822,2025-11-20 22:10:06.984822
7c5fbdd1-8b35-4e20-9ead-6a209b76e5e9,5af17f6c-0170-449f-a537-c5699755f1de,104,206,301,PROD_1038,2023-10-05,1722.6,1882.82,1556.58,2025-11-20 22:10:06.984828,2025-11-20 22:10:06.984829
c1a1ed9b-a974-4b67-8c22-a8afa5e5fca8,f0d0501d-0bc5-4af6-93c1-c3b9464d71c7,103,205,305,PROD_1043,2023-09-16,2552.69,2640.57,2993.06,2025-11-20 22:10:06.984834,2025-11-20 22:10:06.984835
7d50027c-a9f1-4960-884d-00986629e9c2,d048729b-b12f-4850-a070-a7c9adc59669,103,204,303,PROD_1040,2023-07-10,3606.75,4237.31,4272.67,2025-11-20 22:10:06.984841,2025-11-20 22:10:06.984841
86a97821-8c63-490b-b913-4f83096e70e0,bad144e4-7e46-4b03-b7d7-29688e09fc30,104,203,302,PROD_1043,2023-02-02,236.35,199.77,250.07,2025-11-20 22:10:06.984847,2025-11-20 22:10:06.984847
cc461d55-4913-4935-8eff-4e0cfe722b9d,02f357dd-c71a-48e0-a9a3-3aefa1552f60,102,201,303,PROD_1002,2023-05-25,3172.05,3190.59,2795.55,2025-11-20 22:10:06.984853,2025-11-20 22:10:06.984853
43e6dd5e-22c9-445d-9ddb-cf9f718c88af,ba35c41b-6e2f-4fd7-963a-10967dfc0438,102,203,301,PROD_1004,2023-04-27,3467.53,3932.14,2961.04,2025-11-20 22:10:06.984860,2025-11-20 22:10:06.984860
60d54e07-9544-4aa4-b37a-e0985ef2a379,16317d5e-3a13-4323-88de-fc1320f99c08,104,207,305,PROD_1036,2023-05-29,4781.57,5476.59,3941.74,2025-11-20 22:10:06.984868,2025-11-20 22:10:06.984868
a2ebd6dc-1240-4f1a-8440-f378a9ee9126,dc1a2fb7-8cb0-46f6-9ff5-c7c7a11b8960,102,210,301,PROD_1038,2023-05-09,2985.83,3228.82,2617.8,2025-11-20 22:10:06.984876,2025-11-20 22:10:06.984876
9d948c35-88ae-48d6-9d5b-5525c37243e2,768e4a6c-76a8-4d69-9d86-2cfa3620a585,103,208,302,PROD_1042,2023-12-24,1517.93,1713.38,1500.69,2025-11-20 22:10:06.984882,2025-11-20 22:10:06.984883
aed499bf-ed45-4051-b213-61c5b35edc98,8a33adaa-3bc4-4352-ba21-7533c910ca78,101,207,304,PROD_1001,2023-06-26,2415.2,2248.92,2224.91,2025-11-20 22:10:06.985007,2025-11-20 22:10:06.985009
d41d79c3-8c30-4cfd-8f60-2f9cafa40732,c5d1da6b-4a34-4cae-8bbd-e5bf1ac1ed7d,103,209,305,PROD_1040,2023-07-08,3148.98,3342.04,2999.71,2025-11-20 22:10:06.985037,2025-11-20 22:10:06.985037
85c35e82-0eeb-4ff7-a450-28d6a3bd9e5e,60cefdb9-df90-455e-85d4-d4205393b3e3,104,207,305,PROD_1020,2023-01-02,310.8,346.22,306.75,2025-11-20 22:10:06.985046,2025-11-20 22:10:06.985054
92e0ec5f-7d79-4dcb-9be0-d3a6227eee3c,7726974f-c852-4f83-a4bb-79aa5c3dc24b,105,208,301,PROD_1048,2023-11-20,4952.75,5354.66,4583.28,2025-11-20 22:10:06.985062,2025-11-20 22:10:06.985062
252ff365-6843-4c61-8ca7-54b1067f353f,be959851-f3a6-4bf5-bd41-5376bbd3e933,104,202,305,PROD_1005,2023-06-01,999.17,965.82,1100.82,2025-11-20 22:10:06.985114,2025-11-20 22:10:06.985115
fdbd18da-6459-4e6d-8c62-cbe52c9dc02f,9c39daa4-6b90-446c-9ebd-15976df2f278,102,207,304,PROD_1041,2023-08-28,3414.54,2731.64,3361.78,2025-11-20 22:10:06.985125,2025-11-20 22:10:06.985125
ae9175fe-8e23-4576-b054-a985d6dfb961,f13f0c0d-469a-499e-998c-0c9132d2d2ce,105,204,303,PROD_1024,2023-04-11,3806.49,3618.56,4328.82,2025-11-20 22:10:06.985132,2025-11-20 22:10:06.985132
52833fe1-2a5c-48a6-87c5-a956cfffd62a,0bb1cbcd-6975-4ba4-af16-43b18b7256ca,101,201,303,PROD_1026,2023-02-19,2335.44,2030.87,2139.56,2025-11-20 22:10:06.985139,2025-11-20 22:10:06.985139
510c7b7d-b1be-49f8-87f2-b2c107fef5ec,320c26f1-41c7-47ce-9c4b-28f756cff2f1,105,203,303,PROD_1019,2023-11-15,1794.79,1914.8,1764.93,2025-11-20 22:10:06.985146,2025-11-20 22:10:06.985146
8760062b-96ae-45ee-b991-107590f1706e,5ed61f60-feb5-4602-94a3-1837bea188b5,101,209,302,PROD_1023,2023-10-17,1296.0,1407.81,1525.5,2025-11-20 22:10:06.985152,2025-11-20 22:10:06.985153
5f8fce26-e3c9-4257-bd20-3c0331a6fa1d,d1b55dda-e05a-472d-849f-cdc92711e34a,103,201,303,PROD_1007,2023-03-21,2850.7,3054.88,2812.02,2025-11-20 22:10:06.985160,2025-11-20 22:10:06.985160
3613b389-7c16-488b-abc9-2d39c73d2806,87481413-0e96-4ba2-9d5d-e10b7aaae99d,105,204,305,PROD_1010,2023-12-21,190.82,184.41,184.0,2025-11-20 22:10:06.985167,2025-11-20 22:10:06.985167
0d8a1b7a-dce0-4acd-be42-538508395b2f,7d1fce12-0c41-4e90-9242-e2a65968b6d7,105,204,302,PROD_1023,2023-05-19,4734.68,4214.6,4284.65,2025-11-20 22:10:06.985174,2025-11-20 22:10:06.985174
57d5299f-9013-4d11-b2fc-3002d5132605,3cb883ab-1c0b-4e3e-9d2c-71be669a0b36,102,201,305,PROD_1008,2023-03-11,2927.98,2392.29,2551.38,2025-11-20 22:10:06.985180,2025-11-20 22:10:06.985181
e09ab2ec-79e7-448d-8f61-133f42b5067e,1e4e1d20-a2c5-471a-8f3b-c8e218ce293f,103,208,301,PROD_1048,2023-08-03,2032.43,1791.56,2237.99,2025-11-20 22:10:06.985187,2025-11-20 22:10:06.985187
b0f19e73-fe85-4a26-b2d8-00895baae047,a07aeb11-c959-40f9-a781-91f0458c6a70,102,208,302,PROD_1003,2023-09-19,2893.25,2739.93,3436.31,2025-11-20 22:10:06.985193,2025-11-20 22:10:06.985194
fc697367-b719-44a3-9e80-41a3305b6c4f,9c9b6a6b-a9f1-425c-84b3-6a5f51c88d35,104,203,305,PROD_1004,2023-02-02,325.62,315.01,309.64,2025-11-20 22:10:06.985200,2025-11-20 22:10:06.985200
8327defb-e033-47a4-ba0c-072ac74a29ae,8a758d26-2e6f-48bd-96f0-fbcbe3dcd7f3,102,203,301,PROD_1005,2023-04-12,1370.76,1573.62,1502.33,2025-11-20 22:10:06.985207,2025-11-20 22:10:06.985207
05d73b3b-39da-4438-a1a4-6e4360e4519c,52458f00-f9d1-4de3-b3aa-7bd8378ab1c8,103,208,301,PROD_1024,2023-09-14,1984.16,2254.27,2346.33,2025-11-20 22:10:06.985250,2025-11-20 22:10:06.985252
f2c6b095-d28e-4e12-a6c9-730542d8e40b,8e76a36e-ea46-4fd1-b154-973ad2a6bbc4,101,210,304,PROD_1025,2023-05-06,1180.66,1113.54,1184.94,2025-11-20 22:10:06.985262,2025-11-20 22:10:06.985263
5ddbfd1f-0567-4f5a-bbf9-71ba5e8ef361,0ca204d8-8c58-4da1-92fd-1cb2ae636af3,101,201,301,PROD_1027,2023-06-10,2268.79,2133.56,2232.53,2025-11-20 22:10:06.985270,2025-11-20 22:10:06.985270
82c56a8e-6d12-4d9d-9161-2d17f18a0b41,26adec39-c669-4244-bd86-77b96e884692,103,204,305,PROD_1005,2023-02-19,1284.15,1436.4,1343.43,2025-11-20 22:10:06.985277,2025-11-20 22:10:06.985277
d863c2d6-e52e-4f8f-8727-1aec1e424fdd,04e88db8-dc30-4a8e-b8dd-e9333272854d,101,210,305,PROD_1035,2023-02-09,3326.31,3979.32,3853.16,2025-11-20 22:10:06.985284,2025-11-20 22:10:06.985284
fdd982cc-4ccf-4ff7-8256-d206d8981a25,480e2d8d-8f15-42ab-8153-46dd52b68721,102,204,301,PROD_1007,2023-09-25,428.12,493.4,453.34,2025-11-20 22:10:06.985291,2025-11-20 22:10:06.985291
c076c819-1676-4e7d-819a-c335529224ab,8c491a7f-939c-4564-ac7f-42c0f81116ae,102,205,302,PROD_1002,2023-09-12,457.63,524.92,466.67,2025-11-20 22:10:06.985298,2025-11-20 22:10:06.985298
f6f9e735-917e-45db-98a8-b74df94088f9,f7a6f918-39e4-4893-b2ea-3d9c3f3a9672,104,202,304,PROD_1027,2023-08-27,4124.2,4379.27,4176.37,2025-11-20 22:10:06.985304,2025-11-20 22:10:06.985304
66023ae9-363b-45f6-aead-c4532a229566,b8d43d1a-1b3a-4368-944d-a97a63d15376,104,209,303,PROD_1033,2023-03-28,2143.83,1774.97,2243.44,2025-11-20 22:10:06.985311,2025-11-20 22:10:06.985311
2dcfef9f-bd6c-4253-ade8-3ac70f34d597,e37b9962-66b3-4c41-af74-a7d22614e80e,103,204,303,PROD_1020,2023-08-29,672.81,694.03,549.29,2025-11-20 22:10:06.985317,2025-11-20 22:10:06.985318
9d46c37d-5e87-449b-8e2c-2a22ec6973a9,eb518544-6a5d-43bc-a5c7-fbe89d1be388,105,210,304,PROD_1029,2023-06-19,3442.96,3878.59,4049.62,2025-11-20 22:10:06.985324,2025-11-20 22:10:06.985324
649fc9ad-5928-46cd-aca1-dc771690ee13,b6e8d856-9771-4710-a8c3-7cf603f67638,103,207,304,PROD_1010,2023-03-26,478.14,420.19,557.86,2025-11-20 22:10:06.985330,2025-11-20 22:10:06.985331
42d0df32-1c3d-4068-9a03-687b901a4f34,7653f275-2b2c-4c4c-8484-be94243f2740,105,203,303,PROD_1007,2023-04-09,1003.7,1127.44,882.5,2025-11-20 22:10:06.985337,2025-11-20 22:10:06.985337
49f91c27-0f94-450e-b717-b64edf8bffc2,7e104fc2-7bb1-4f34-90c4-7d771aa985c0,101,202,303,PROD_1042,2023-12-20,4000.22,4731.2,3964.89,2025-11-20 22:10:06.985344,2025-11-20 22:10:06.985344
1c81e79e-d330-490b-90f7-ad5ac3fed5f9,88dadc5a-38b3-4de5-b5b3-cdad19c1b20f,103,202,302,PROD_1042,2023-09-29,1090.99,1267.19,1071.24,2025-11-20 22:10:06.985351,2025-11-20 22:10:06.985351
a510d1c6-6f33-48ab-98d3-9939845aa430,5889620f-6ea2-475d-b572-aa141cd96faa,104,203,304,PROD_1023,2023-07-09,3554.19,3380.67,3995.64,2025-11-20 22:10:06.985357,2025-11-20 22:10:06.985358
0602ace6-c117-4f00-853b-3fe5abdd9a08,5cbf4786-38c2-4a1f-9032-7e842d6776e4,104,201,301,PROD_1017,2023-01-02,1095.15,931.78,1291.89,2025-11-20 22:10:06.985364,2025-11-20 22:10:06.985364
22804374-3af3-4e75-af27-73ddddb210f8,83cddf7b-05d2-4c49-a667-680f51a31750,104,207,301,PROD_1013,2023-01-19,751.46,768.36,721.97,2025-11-20 22:10:06.985370,2025-11-20 22:10:06.985371
3d38a3cb-1308-4a46-8a64-f8233f9c2c66,dfc66bc5-a9c5-44fc-9d99-68c28137ddcf,101,208,304,PROD_1037,2023-07-20,745.49,776.77,728.22,2025-11-20 22:10:06.985377,2025-11-20 22:10:06.985377
2998fcbe-60c4-43fc-ba20-c04b8583ea6f,1b8bdb54-15e8-4d9d-82c6-3094211381cd,103,205,302,PROD_1047,2023-08-26,2396.87,2700.45,2634.8,2025-11-20 22:10:06.985383,2025-11-20 22:10:06.985384
12714efd-a6f5-499d-b0b6-71f868ec9a2f,d5eba6d2-cb3f-4084-b5d8-1e8d2977e178,103,210,301,PROD_1033,2023-09-06,1730.58,1490.41,2052.48,2025-11-20 22:10:06.985390,2025-11-20 22:10:06.985390
869472ca-31e0-4776-a314-a83e8e95f3a0,6aa20d28-ceb8-475a-93e6-829f276e2400,104,208,303,PROD_1049,2023-08-15,1095.02,1183.52,1288.89,2025-11-20 22:10:06.985396,2025-11-20 22:10:06.985397
43677251-d671-47cf-80d6-1f2441256506,55b2cd20-a4b4-4818-84ee-fcb4e772f5b9,103,204,302,PROD_1034,2023-03-16,3842.26,3103.67,3891.17,2025-11-20 22:10:06.985403,2025-11-20 22:10:06.985403
23f8958f-8f19-404f-97ce-12c11e23e5fc,7f87e30d-1c14-4452-afcc-cb45341336c3,105,203,303,PROD_1048,2023-10-29,2246.88,2596.43,2057.23,2025-11-20 22:10:06.985409,2025-11-20 22:10:06.985410
f023b81a-f61c-4998-9910-904fd0f170c9,c0b522a6-8c9e-4920-8df1-86cb06619a79,103,202,301,PROD_1026,2023-10-12,3066.67,2911.24,2918.48,2025-11-20 22:10:06.985416,2025-11-20 22:10:06.985417
45eaafd6-3f9e-4c56-9ea6-92cbebf90451,b5b4358d-0101-4889-bc61-0e2ee2b4ec37,105,208,302,PROD_1008,2023-02-18,4421.1,4551.32,4513.75,2025-11-20 22:10:06.985423,2025-11-20 22:10:06.985423
80029dda-7368-4074-a402-50548288f50e,1d9e1491-1752-4eeb-9b10-e8e0d2c7d6df,102,201,301,PROD_1012,2023-05-29,2313.11,2200.7,2732.33,2025-11-20 22:10:06.985429,2025-11-20 22:10:06.985430
d87ac0f6-8aea-46d8-ac47-b3c9753b2eaa,3e5ac67a-704c-4e00-91f2-e3c20cc287f0,101,208,304,PROD_1031,2023-07-12,3056.95,2740.32,3272.01,2025-11-20 22:10:06.985436,2025-11-20 22:10:06.985436
4385a275-3501-4ef7-898a-a9ab423da9c1,f67d0488-f541-4737-a6af-24b2050faa4b,101,203,302,PROD_1012,2023-01-22,4065.81,3601.12,3478.36,2025-11-20 22:10:06.985442,2025-11-20 22:10:06.985442
1f63ac93-b965-4acf-b6f0-8aed8d825345,9c34db22-b299-4ae2-8ae4-11d697610c4a,102,210,304,PROD_1030,2023-02-12,4230.23,3882.02,4753.42,2025-11-20 22:10:06.985448,2025-11-20 22:10:06.985449
